,Unnamed: 0,date,score,num_comments,upvotes_ratio,compound,negative,neutral,positive,Open,High,Low,Close
121,121,2021-01-11,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,536.75,558.4400024414062,534.5,544.8599853515625
122,122,2021-01-12,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,550.0999755859375,550.1799926757812,533.7999877929688,539.3900146484375
123,123,2021-01-13,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,539.5999755859375,545.0,535.4000244140625,541.27001953125
124,124,2021-01-14,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,543.0,543.989990234375,527.219970703125,528.010009765625
125,125,2021-01-15,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,529.1199951171875,533.010009765625,513.9400024414062,514.3800048828125
126,126,2021-01-16,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,529.1199951171875,533.010009765625,513.9400024414062,514.3800048828125
127,127,2021-01-17,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,529.1199951171875,533.010009765625,513.9400024414062,514.3800048828125
128,128,2021-01-18,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,529.1199951171875,533.010009765625,513.9400024414062,514.3800048828125
129,129,2021-01-19,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,520.6500244140625,523.760009765625,513.760009765625,521.010009765625
130,130,2021-01-20,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,524.469970703125,537.219970703125,522.27001953125,534.6300048828125
131,131,2021-01-21,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,536.739990234375,559.969970703125,530.1199951171875,554.7000122070312
132,132,2021-01-22,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,549.5999755859375,553.6699829101562,545.0900268554688,548.5
133,133,2021-01-23,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,549.5999755859375,553.6699829101562,545.0900268554688,548.5
134,134,2021-01-24,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,549.5999755859375,553.6699829101562,545.0900268554688,548.5
135,135,2021-01-25,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,551.27001953125,553.1400146484375,529.4600219726562,546.1300048828125
136,136,2021-01-26,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,543.219970703125,545.7899780273438,535.5,537.4099731445312
137,137,2021-01-27,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,529.2000122070312,529.3099975585938,511.75,516.7100219726562
138,138,2021-01-28,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,519.8499755859375,533.5900268554688,518.4199829101562,522.0399780273438
139,139,2021-01-29,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,523.0,533.3900146484375,516.4600219726562,519.5900268554688
140,140,2021-01-30,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,523.0,533.3900146484375,516.4600219726562,519.5900268554688
141,141,2021-01-31,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,523.0,533.3900146484375,516.4600219726562,519.5900268554688
142,142,2021-02-01,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,522.1300048828125,530.8300170898438,516.1099853515625,529.47998046875
143,143,2021-02-02,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,535.9500122070312,542.8800048828125,531.4199829101562,542.27001953125
144,144,2021-02-03,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,545.4400024414062,557.27001953125,540.6599731445312,541.219970703125
145,145,2021-02-04,7.0,5.0,1.55,0.9994,0.034,1.8119999999999998,0.154,541.239990234375,546.9400024414062,533.510009765625,546.5700073242188
146,146,2021-02-05,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,549.0,549.489990234375,541.8300170898438,543.6400146484375
147,147,2021-02-06,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,549.0,549.489990234375,541.8300170898438,543.6400146484375
148,148,2021-02-07,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,549.0,549.489990234375,541.8300170898438,543.6400146484375
149,149,2021-02-08,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,549.0900268554688,578.9500122070312,549.0900268554688,577.5499877929688
150,150,2021-02-09,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,573.6300048828125,583.3300170898438,568.9000244140625,570.530029296875
151,151,2021-02-10,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,578.530029296875,596.2000122070312,573.6599731445312,590.5700073242188
152,152,2021-02-11,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,599.2100219726562,610.8900146484375,597.0,610.030029296875
153,153,2021-02-12,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,602.0,611.6500244140625,591.0,598.4500122070312
154,154,2021-02-13,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,602.0,611.6500244140625,591.0,598.4500122070312
155,155,2021-02-14,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,602.0,611.6500244140625,591.0,598.4500122070312
156,156,2021-02-15,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,602.0,611.6500244140625,591.0,598.4500122070312
157,157,2021-02-16,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,602.5700073242188,614.9000244140625,598.0,613.2100219726562
158,158,2021-02-17,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,606.8400268554688,608.9400024414062,591.2000122070312,596.239990234375
159,159,2021-02-18,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,589.1599731445312,594.9299926757812,583.0,593.1599731445312
160,160,2021-02-19,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,600.97998046875,607.0800170898438,593.8699951171875,597.0599975585938
161,161,2021-02-20,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,600.97998046875,607.0800170898438,593.8699951171875,597.0599975585938
162,162,2021-02-21,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,600.97998046875,607.0800170898438,593.8699951171875,597.0599975585938
163,163,2021-02-22,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,590.989990234375,605.3300170898438,573.0,574.22998046875
164,164,2021-02-23,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,563.010009765625,569.5499877929688,535.5800170898438,565.6799926757812
165,165,2021-02-24,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,564.9099731445312,580.27001953125,550.239990234375,579.9600219726562
166,166,2021-02-25,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,561.8200073242188,574.989990234375,528.6500244140625,532.2999877929688
167,167,2021-02-26,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,550.0999755859375,554.1799926757812,534.4400024414062,548.5800170898438
168,168,2021-02-27,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,550.0999755859375,554.1799926757812,534.4400024414062,548.5800170898438
169,169,2021-02-28,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,550.0999755859375,554.1799926757812,534.4400024414062,548.5800170898438
170,170,2021-03-01,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,555.0,557.0,542.1300048828125,553.6699829101562
171,171,2021-03-02,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,556.0,556.8200073242188,535.8400268554688,536.25
172,172,2021-03-03,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,537.0499877929688,538.0599975585938,511.95001220703125,512.1900024414062
173,173,2021-03-04,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,512.030029296875,519.0,483.3500061035156,494.80999755859375
174,174,2021-03-05,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,502.0,502.0,467.1700134277344,498.4599914550781
175,175,2021-03-06,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,502.0,502.0,467.1700134277344,498.4599914550781
176,176,2021-03-07,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,502.0,502.0,467.1700134277344,498.4599914550781
177,177,2021-03-08,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,498.0,498.8500061035156,462.6600036621094,463.7300109863281
178,178,2021-03-09,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,485.2099914550781,504.6700134277344,482.3699951171875,500.80999755859375
179,179,2021-03-10,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,485.2099914550781,504.6700134277344,482.3699951171875,500.80999755859375
180,180,2021-03-11,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,518.0,521.8499755859375,509.3800048828125,519.739990234375
181,181,2021-03-12,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,505.92999267578125,515.5499877929688,503.6000061035156,514.239990234375
182,182,2021-03-13,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,505.92999267578125,515.5499877929688,503.6000061035156,514.239990234375
183,183,2021-03-14,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,505.92999267578125,515.5499877929688,503.6000061035156,514.239990234375
184,184,2021-03-15,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,514.5900268554688,528.27001953125,510.69000244140625,527.6500244140625
185,185,2021-03-16,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,534.260009765625,540.5,524.6699829101562,531.6500244140625
186,186,2021-03-17,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,521.5900268554688,538.1300048828125,519.5800170898438,533.6500244140625
187,187,2021-03-18,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,525.4600219726562,527.3599853515625,508.67999267578125,508.8999938964844
188,188,2021-03-19,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,510.0,516.8599853515625,504.5,513.8300170898438
189,189,2021-03-20,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,510.0,516.8599853515625,504.5,513.8300170898438
190,190,2021-03-21,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,510.0,516.8599853515625,504.5,513.8300170898438
191,191,2021-03-22,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,516.510009765625,535.780029296875,516.27001953125,527.4500122070312
192,192,2021-03-23,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,530.1699829101562,533.780029296875,520.8499755859375,522.8300170898438
193,193,2021-03-24,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,526.0499877929688,526.3699951171875,505.4700012207031,505.7200012207031
194,194,2021-03-25,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,499.9800109863281,508.5899963378906,490.8800048828125,501.4100036621094
195,195,2021-03-26,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,502.17999267578125,514.25,494.94000244140625,513.5700073242188
196,196,2021-03-27,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,502.17999267578125,514.25,494.94000244140625,513.5700073242188
197,197,2021-03-28,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,502.17999267578125,514.25,494.94000244140625,513.5700073242188
198,198,2021-03-29,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,512.8099975585938,522.5,508.0,517.9299926757812
199,199,2021-03-30,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,513.6799926757812,519.010009765625,508.20001220703125,514.8699951171875
200,200,2021-03-31,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,520.6199951171875,538.8200073242188,519.2999877929688,533.9299926757812
201,201,2021-04-01,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,542.8900146484375,554.7999877929688,540.4500122070312,552.469970703125
202,202,2021-04-02,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,542.8900146484375,554.7999877929688,540.4500122070312,552.469970703125
203,203,2021-04-03,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,542.8900146484375,554.7999877929688,540.4500122070312,552.469970703125
204,204,2021-04-04,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,542.8900146484375,554.7999877929688,540.4500122070312,552.469970703125
205,205,2021-04-05,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,554.7000122070312,560.5599975585938,549.3200073242188,559.5
206,206,2021-04-06,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,559.989990234375,562.1699829101562,550.9400024414062,554.4600219726562
207,207,2021-04-07,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,555.22998046875,569.739990234375,548.4600219726562,565.739990234375
208,208,2021-04-08,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,570.1099853515625,578.8599853515625,569.9600219726562,572.6799926757812
209,209,2021-04-09,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,568.5599975585938,576.3200073242188,567.0,576.0
210,210,2021-04-10,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,568.5599975585938,576.3200073242188,567.0,576.0
211,211,2021-04-11,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,568.5599975585938,576.3200073242188,567.0,576.0
212,212,2021-04-12,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,571.5900268554688,614.0999755859375,565.5700073242188,608.3599853515625
213,213,2021-04-13,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,609.260009765625,628.0,605.030029296875,627.1799926757812
214,214,2021-04-14,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,625.0,628.8200073242188,609.0999755859375,611.0800170898438
215,215,2021-04-15,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,626.5,648.5700073242188,625.260009765625,645.489990234375
216,216,2021-04-16,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,642.1199951171875,646.6300048828125,634.6099853515625,636.5
217,217,2021-04-17,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,642.1199951171875,646.6300048828125,634.6099853515625,636.5
218,218,2021-04-18,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,642.1199951171875,646.6300048828125,634.6099853515625,636.5
219,219,2021-04-19,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,621.4600219726562,632.2999877929688,609.3200073242188,614.469970703125
220,220,2021-04-20,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,612.9299926757812,619.8800048828125,598.52001953125,606.8499755859375
221,221,2021-04-21,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,604.75,614.5,604.0900268554688,614.4199829101562
222,222,2021-04-22,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,615.0,617.5399780273438,591.3400268554688,594.010009765625
223,223,2021-04-23,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,597.3699951171875,613.4000244140625,596.010009765625,610.6099853515625
224,224,2021-04-24,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,597.3699951171875,613.4000244140625,596.010009765625,610.6099853515625
225,225,2021-04-25,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,597.3699951171875,613.4000244140625,596.010009765625,610.6099853515625
226,226,2021-04-26,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,607.4000244140625,619.1599731445312,605.0,619.1199951171875
227,227,2021-04-27,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,623.1400146484375,626.8200073242188,614.1799926757812,615.27001953125
228,228,2021-04-28,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,614.5800170898438,621.2899780273438,608.6199951171875,611.0700073242188
229,229,2021-04-29,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,616.0,617.4600219726562,602.8599853515625,612.989990234375
230,230,2021-04-30,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,606.97998046875,614.5999755859375,599.8800048828125,600.3800048828125
231,231,2021-05-01,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,606.97998046875,614.5999755859375,599.8800048828125,600.3800048828125
232,232,2021-05-02,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,606.97998046875,614.5999755859375,599.8800048828125,600.3800048828125
233,233,2021-05-03,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,605.0,609.8699951171875,591.5,593.469970703125
234,234,2021-05-04,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,585.489990234375,585.5,560.4099731445312,574.0499877929688
235,235,2021-05-05,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,588.3599853515625,592.5399780273438,575.5,578.3400268554688
236,236,2021-05-06,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,579.8099975585938,582.8499755859375,568.719970703125,580.9199829101562
237,237,2021-05-07,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,592.3300170898438,598.8300170898438,586.8699951171875,592.489990234375
238,238,2021-05-08,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,592.3300170898438,598.8300170898438,586.8699951171875,592.489990234375
239,239,2021-05-09,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,592.3300170898438,598.8300170898438,586.8699951171875,592.489990234375
240,240,2021-05-10,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,591.489990234375,592.239990234375,570.0,570.6300048828125
241,241,2021-05-11,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,553.0,574.1900024414062,550.0,572.25
242,242,2021-05-12,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,560.3800048828125,570.4099731445312,548.3699951171875,550.3400268554688
243,243,2021-05-13,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,561.3499755859375,563.22998046875,538.3599853515625,546.6099853515625
244,244,2021-05-14,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,555.5999755859375,573.1199951171875,549.9400024414062,569.719970703125
245,245,2021-05-15,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,555.5999755859375,573.1199951171875,549.9400024414062,569.719970703125
246,246,2021-05-16,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,555.5999755859375,573.1199951171875,549.9400024414062,569.719970703125
247,247,2021-05-17,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,566.280029296875,566.77001953125,554.1400146484375,566.6199951171875
248,248,2021-05-18,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,570.6799926757812,576.1699829101562,560.1599731445312,560.6300048828125
249,249,2021-05-19,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,542.6599731445312,563.1799926757812,541.72998046875,562.6300048828125
250,250,2021-05-20,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,572.0999755859375,587.3499755859375,570.8200073242188,584.5
251,251,2021-05-21,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,606.5499877929688,608.8800048828125,594.780029296875,599.6699829101562
252,252,2021-05-22,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,606.5499877929688,608.8800048828125,594.780029296875,599.6699829101562
253,253,2021-05-23,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,606.5499877929688,608.8800048828125,594.780029296875,599.6699829101562
254,254,2021-05-24,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,608.5,629.7999877929688,607.0399780273438,624.47998046875
255,255,2021-05-25,35.0,14.0,0.89,0.7783,0.0,0.924,0.076,630.6400146484375,632.739990234375,619.2999877929688,625.9099731445312
256,256,2021-05-26,58.0,10.0,0.94,0.4019,0.0,0.426,0.574,629.3699951171875,631.75,623.4500122070312,628.0
257,257,2021-05-27,58.0,10.0,0.94,0.4019,0.0,0.426,0.574,627.989990234375,630.0,618.4000244140625,619.52001953125
258,258,2021-05-28,58.0,10.0,0.94,0.4019,0.0,0.426,0.574,620.0399780273438,651.0999755859375,620.0399780273438,649.780029296875
259,259,2021-05-29,114.0,40.0,0.99,0.9676,0.021,0.915,0.064,620.0399780273438,651.0599975585938,620.530517578125,649.780029296875
